Uniprot ID,Gene Name,Log2 Ratio L/H NormalizedWTday01,Log2 Ratio L/H NormalizedWTday06,Log2 Ratio L/H NormalizedWTday12,Log2 Ratio L/H NormalizedWTday17,Log2 Ratio L/H NormalizedWTday22,Log2 Ratio L/H NormalizedDAF2day01,Log2 Ratio L/H NormalizedDAF2day06,Log2 Ratio L/H NormalizedDAF2day12,Log2 Ratio L/H NormalizedDAF2day17,Log2 Ratio L/H NormalizedDAF2day22,Log2 Ratio L/H NormalizedDAF2day27,Log2 Ratio L/H NormalizedDAF16day01,Log2 Ratio L/H NormalizedDAF16day06,Log2 Ratio L/H NormalizedDAF16day12,Log2 Ratio L/H NormalizedDAF16day17,Log2 Ratio L/H NormalizedHSF1day01,Log2 Ratio L/H NormalizedHSF1day06,Log2 Ratio L/H NormalizedHSF1day12,Peptides WTday01,Peptides WTday06,Peptides WTday12,Peptides WTday17,Peptides WTday22,Peptides DAF2day01,Peptides DAF2day06,Peptides DAF2day12,Peptides DAF2day17,Peptides DAF2day22,Peptides DAF2day27,Peptides DAF16day01,Peptides DAF16day06,Peptides DAF16day12,Peptides DAF16day17,Peptides HSF1day01,Peptides HSF1day06,Peptides HSF1day12,Ratio Count WTday01,Ratio Count WTday06,Ratio Count WTday12,Ratio Count WTday17,Ratio Count WTday22,Ratio Count DAF2day01,Ratio Count DAF2day06,Ratio Count DAF2day12,Ratio Count DAF2day17,Ratio Count DAF2day22,Ratio Count DAF2day27,Ratio Count DAF16day01,Ratio Count DAF16day06,Ratio Count DAF16day12,Ratio Count DAF16day17,Ratio Count HSF1day01,Ratio Count HSF1day06,Ratio Count HSF1day12,log abs.LFQ WTday01,log abs.LFQ WTday06,log abs.LFQ WTday12,log abs.LFQ WTday17,log abs.LFQ WTday22,log abs.LFQ DAF2day01,log abs.LFQ DAF2day06,log abs.LFQ DAF2day12,log abs.LFQ DAF2day17,log abs.LFQ DAF2day22,log abs.LFQ DAF2day27,log abs.LFQ DAF16day01,log abs.LFQ DAF16day06,log abs.LFQ DAF16day12,log abs.LFQ DAF16day17,log abs.LFQ HSF1day01,log abs.LFQ HSF1day06,log abs.LFQ HSF1day12,Posterior Error Probability,Sequence Coverage (%),Sequence Length (Amino Acids)
Q23543,lsm-7,-0.538438835,-0.249506021,NA,-0.031112841,0.037413962,NA,-0.346304516,NA,-0.133432007,-0.066537002,0.225379486,-0.758814832,-0.625738062,-0.255682003,0.046786919,-0.658554261,NA,-0.225028083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,4,1,3,1,2,3,2,2,3,3,3,2,1,2,7.702094345,7.027594212,7.01911629,7.439616866,7.243186924,6.871899701,7.263541389,7.22130989,6.927226601,7.610191554,7.501497446,7.44878359,7.593894982,7.436417104,7.326724913,7.876235166,6.90561781,7.222638447,1.75E-59,11.5,104
Q23545,,NA,-1.567156004,1.235246218,1.540484445,2.26569141,-0.760944774,-0.247806018,0.333952434,0.466994901,0.317516593,1.627226161,NA,0.631309863,1.629500897,NA,-1.37517848,-0.597030524,0.998500377,0,2,2,2,2,1,2,2,1,2,2,1,2,2,0,2,1,2,0,3,3,4,3,2,3,3,2,3,4,1,5,4,0,2,2,3,NA,5.170965406,5.877129364,6.720894913,6.839113363,5.591064607,6.217404974,6.282871245,5.392907895,6.668357957,7.108734109,5.82914933,6.657285375,6.701611153,NA,5.695989224,5.249785176,6.488353265,2.46E-15,12.4,241
Q23546,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807480907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82E-13,9.2,305
Q23548,lips-6,NA,NA,NA,NA,-1.961993677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93364817,NA,1,1,0,0,2,1,0,1,0,1,1,0,0,1,0,0,2,0,1,1,0,0,2,1,0,1,0,1,1,0,0,1,0,0,2,0,4.941481617,3.609701102,NA,NA,4.659450295,4.324714477,NA,3.414822989,NA,4.59709158,4.896222987,NA,NA,4.309800446,NA,NA,4.446443961,NA,2.00E-09,7,344
Q23551;Q23551-2;Q23551-4;Q23551-3;Q23551-5,unc-22,-0.026162654,-0.091530593,-0.056583528,-0.353662045,-0.635800817,-0.06502077,0.021057584,-0.254473108,-0.240375394,-0.329295848,-0.372283513,-0.245982361,-0.19496955,-0.000721167,-0.19093086,-0.46048047,-0.084880654,-0.145481822,156,138,140,122,123,130,130,135,124,132,108,132,132,132,128,139,134,118,263,233,225,197,195,224,234,225,204,232,167,241,244,245,215,232,225,194,7.000737674,6.515423427,6.707910666,6.301659267,6.282893887,6.568577168,6.755897713,6.483558771,6.546875659,6.771219902,6.766278969,6.552595219,6.468790262,6.383222742,6.10370112,6.86946641,6.356503892,6.51049139,0,51.8,7158
Q23552;Q8IFX3,pmt-1,0.478949263,0.833798747,-1.050118553,-2.661225137,-2.194087052,1.11703617,0.061962678,-0.940956022,-2.218688188,-2.287442744,-2.639232163,1.907954976,0.612924262,-0.603691617,-1.438079892,1.372654645,0.491916216,0.109810155,5,5,5,3,3,6,6,4,5,4,4,7,6,6,5,9,8,5,8,9,6,3,2,8,7,5,5,6,4,14,11,8,5,16,12,6,7.209112704,6.88169272,6.647431874,5.55160856,5.413433888,7.020361283,6.907169421,6.397714117,5.966245012,6.234896746,5.916948499,7.428814872,6.899097901,6.344156394,5.610095639,7.477468551,6.821048198,6.542476856,2.14E-238,35.8,475
Q23565,clec-61,NA,NA,NA,NA,NA,-0.022048165,NA,NA,-0.811224395,-0.707878133,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4.905337066,NA,4.437798111,4.896333277,5.018076064,4.312980862,NA,NA,NA,NA,NA,NA,NA,2.75E-33,12.4,403
Q23569,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.022624816,NA,0.701294768,NA,0.248553418,NA,NA,NA,NA,1,0,1,1,0,1,0,0,0,2,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,1,2,1,1,0,1,5.956677371,NA,5.689947841,5.518987457,NA,5.702318502,NA,NA,NA,6.554016449,5.24137213,6.397905264,5.962426164,5.762528522,5.774020345,5.509538534,NA,5.980657731,1.68E-23,14.4,264
Q23570,ZK669.3,NA,NA,NA,1.276450176,NA,NA,NA,1.216182979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,0,1,2,2,1,0,0,0,1,0,0,0,2,0,0,0,2,1,0,1,2,1,1,0,0,0,1,0,0,0,1,NA,NA,NA,5.410709765,6.172194128,NA,5.629440182,5.898077644,5.915879774,6.064233296,NA,NA,NA,5.642098332,NA,NA,NA,6.059184618,4.28E-56,28,218
Q23571,ZK669.4,0.391190757,0.448587343,0.060382236,-0.260868739,-0.490467444,0.034662674,0.044493759,-0.076695902,-0.375734539,-0.40522998,-0.499680087,0.385412643,0.690055511,0.274058211,-0.154842407,0.287219355,0.075383194,-0.12631213,12,9,10,11,10,11,11,11,10,11,8,11,11,11,10,10,10,11,25,25,19,19,19,24,28,34,27,28,14,26,24,22,17,23,22,25,7.502850283,6.729229605,6.713666913,6.651897992,6.450187502,6.864321184,6.994629451,6.773420723,6.888010912,6.976134383,6.839672839,7.063145637,7.029302594,6.739137041,6.359228184,7.239424618,6.709964954,6.710777194,6.26E-274,53.8,448
Q23576,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.379251114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.748149249,NA,NA,0.00065438,3,506
Q23587,fbn-1,-0.593210331,-1.644548517,-2.087938004,NA,NA,-0.3154503,-0.428356822,NA,NA,NA,NA,0.527865797,-3.014480274,-1.592875582,-1.494978753,NA,0.166292184,-2.394706196,3,2,2,1,2,3,3,1,1,1,1,4,3,2,2,1,2,2,2,2,2,1,1,3,3,1,1,1,1,4,4,2,3,1,2,2,4.822867358,4.404833717,4.26599637,3.883797663,4.008259415,4.967318601,4.864694965,4.06092437,4.272885445,4.208226306,5.058957179,5.029911105,4.077948999,3.71582792,4.211520997,4.322095193,4.806376719,4.066214075,1.58E-63,5.5,2661
Q23588,upp-1,0.129623443,-0.15704371,-0.272859292,-0.163498732,-0.07299756,0.565118281,0.235806735,-0.152507948,-0.006333934,0.119196948,0.03834704,0.495084743,-0.274291484,-0.28166858,-0.087055435,0.558070395,0.17537062,0.458564459,5,4,4,3,3,4,4,3,4,4,5,5,4,6,3,4,4,3,8,9,7,5,5,8,9,7,7,9,10,11,8,9,5,8,7,8,6.856656401,6.257390549,6.675081446,6.086680094,6.053347392,6.493360446,6.741175244,6.254040258,6.230346722,6.653077379,6.590395947,6.622006673,6.235755635,6.148448404,5.539577883,6.96925745,6.317122738,6.451863159,6.41E-127,50.2,295
Q23590,flt-1,NA,-0.66120233,-0.53076994,NA,-0.252778952,NA,NA,-0.679964201,-0.125254339,NA,NA,NA,NA,-0.483364361,NA,-2.816456351,-0.474254316,NA,1,3,2,1,1,0,1,2,2,1,1,0,0,1,1,3,2,0,1,3,2,1,2,0,1,3,2,1,1,0,0,2,1,3,2,0,3.333023858,5.1771612,5.260667537,3.953469743,3.986072719,NA,4.086074954,4.027104866,4.07975992,3.955322077,3.23363058,NA,NA,3.970337576,3.824516328,4.042811692,5.220970588,NA,1.71E-28,8.1,1376
Q23591,,0.296810685,-0.037733627,-0.316145742,-0.16079114,-0.289598422,-0.09044698,-0.875229611,-0.938775077,-0.640620928,0.571686061,-0.364908555,0.627984008,0.270695223,-0.380729449,-0.183327706,0.488430758,0.127462763,0.027807322,6,7,8,4,5,7,6,6,6,2,5,5,6,4,5,7,7,5,10,9,10,6,7,8,7,9,7,3,8,8,9,5,5,9,8,7,6.092545208,5.762843549,5.687404095,5.415140352,5.342422681,5.706034661,5.589469267,5.567320504,5.430333103,5.454478984,6.18130038,5.730701544,5.591431932,5.051538391,6.048014291,6.200604292,5.657686748,5.372856793,2.98E-84,32.2,630
Q23593,inx-8,NA,0.677956494,1.753312218,1.650181828,1.425927564,NA,0.427575949,1.398208416,1.647331858,1.563113263,1.613475966,-3.324522612,1.370153821,1.594573941,1.304255563,-1.329697689,0.941780496,1.518246412,1,3,2,4,3,1,3,3,3,4,3,2,3,3,3,1,3,3,1,5,8,10,5,1,5,6,5,8,3,2,7,5,4,2,6,3,5.04676822,5.688873458,6.78807641,6.215954644,6.038739348,4.297497886,5.931930557,5.995262155,6.411855306,6.716111904,6.538360053,4.843425893,6.070850253,6.119057838,5.459030425,5.348460636,5.629409599,5.807345575,2.86E-73,23.3,382
Q23594,inx-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,1,2,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.065654394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78E-39,10.2,382
Q23597,,0.117881307,-0.158724796,-0.170053235,-0.253384236,-0.413485768,0.08906783,0.013640038,-0.313594147,-0.42739163,-0.541514839,-0.23511432,-0.243059706,-0.000865357,0.017285639,-0.221567789,-0.165944088,-0.330328927,-0.350949786,5,5,5,5,4,5,6,5,5,4,5,6,5,5,6,5,5,5,16,12,12,12,13,12,13,13,14,11,12,15,13,14,14,15,12,15,7.579143112,6.941063988,7.428005135,6.732594776,6.830768251,7.097222593,7.176467485,6.976647967,6.99573608,7.204635401,7.215240887,6.985462402,7.050689028,6.857664123,6.926743623,7.520391817,7.001300933,7.022799405,9.70E-72,32.4,210
Q23598,acl-3,-0.080794082,-0.06474492,0.135871317,0.303756854,-0.369717729,-0.28557977,-0.488309336,-0.655077003,-0.468322644,-0.378844514,NA,-0.133563526,-0.044464067,NA,2.445126321,0.107041723,-0.034497464,-0.097071371,4,4,4,2,4,5,4,5,4,4,1,4,4,1,2,7,3,4,5,5,5,2,4,6,6,5,5,5,1,4,5,1,2,8,3,5,5.639864838,5.513470643,5.748374113,5.556941409,5.355930187,5.80288314,5.775617729,5.669158757,6.029180789,6.016364679,4.379595555,5.54696195,5.482516287,4.779185087,6.187464315,6.10649687,5.493695001,5.898105102,3.12E-55,38.7,284
Q23612,dhs-26,NA,4.708886853,5.380942014,4.883550068,4.222430894,NA,NA,NA,NA,NA,NA,NA,5.266177131,5.013870167,6.239497995,NA,4.754499469,3.177098574,0,3,5,3,3,0,0,0,0,0,0,0,5,5,4,0,4,3,0,4,6,3,4,0,0,0,0,0,0,0,10,9,7,0,6,5,NA,6.362463625,7.011274329,6.100715087,6.429978248,NA,NA,NA,NA,NA,NA,NA,7.265431067,7.099922232,6.745270024,NA,6.506261434,6.308137379,2.36E-131,38.6,321
Q23614,,-1.779763998,-0.981195073,1.422636435,2.47939169,3.161653263,-1.943058639,-0.876566059,0.761066433,1.578585476,2.088346763,2.571493094,-1.708098928,-0.744161096,0.73082319,1.716670832,-1.810155153,0.077010599,1.812080265,4,4,5,5,5,3,5,5,5,6,6,4,5,5,5,4,5,6,10,10,11,11,14,5,12,11,10,13,15,7,8,10,8,8,9,10,6.697168293,6.631565517,7.561602204,7.132387781,7.695148823,6.051769747,6.855028253,7.203087306,7.486515487,7.507707485,8.120442307,6.219296298,6.363499161,6.599632025,6.893573139,6.735079671,6.730022808,7.237392915,5.79E-165,47.6,168
Q23615,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,4.360366173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.568928852,NA,NA,1.00E-06,3.1,453
Q23621,gdh-1,-0.044603951,0.184949283,0.07444105,-0.279411863,-0.505687719,0.171173473,0.392080299,0.181476618,-0.188147687,-0.241230036,-0.334911461,-0.13842131,0.414306719,0.085129367,-0.119820952,-0.09071796,0.143165657,-0.063502942,19,19,19,20,18,19,19,18,19,19,19,18,20,19,18,19,18,18,88,73,66,63,62,58,70,69,59,76,80,81,94,81,82,84,75,59,8.255465482,7.886530205,7.992407698,7.638129692,7.707058941,7.948339599,8.106564835,7.945877083,7.877094784,8.171258275,8.142514605,7.979042769,7.941243021,7.710117365,7.432825036,8.242392331,7.745168514,7.900869418,0,67,536
Q23623,tgt-1,NA,-0.248413392,-0.041663532,NA,NA,NA,NA,NA,NA,NA,NA,0.392231765,NA,NA,NA,0.456226987,-0.100035721,NA,1,2,2,1,0,1,0,1,1,1,0,2,1,1,1,3,2,1,1,2,2,1,0,0,0,1,1,1,0,2,1,1,1,3,3,1,4.90118578,5.11902482,5.920723199,4.561208751,NA,NA,NA,4.412561339,4.982976389,5.05465135,NA,5.014016229,4.745543202,4.681413112,4.659669048,6.243980066,5.130301597,5.019863714,7.72E-22,13.2,400
Q23624,,-0.329525485,0.038302594,0.282754599,0.127588845,-0.026587622,0.017022848,1.028175062,0.967052836,1.07987442,0.950062605,0.817078923,-0.840684783,0.165531478,0.222565555,0.002599191,-0.500598124,0.287113729,0.173709823,4,6,6,5,2,4,4,3,4,4,3,4,6,5,4,5,3,3,7,9,11,10,6,9,9,8,9,11,6,9,16,10,10,12,8,8,7.260405332,6.741498265,6.986489575,6.600384731,6.758184938,6.838861679,7.31202918,7.127817234,7.251492215,7.381962978,7.229323408,6.343940058,6.785849254,6.488776265,6.328827939,6.938134293,6.76856411,6.828492332,1.67E-180,51.9,372
Q23628,lon-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.102879435,NA,NA,NA,NA,NA,NA,3.40E-09,7.7,324
Q23629;F5GUD7,ZK836.2,-0.279530726,0.518246412,0.742434142,0.289756706,0.178175517,-0.171847314,0.508136645,0.361638811,0.071406065,0.003943943,0.239276593,-0.114900024,0.928402063,0.756184707,0.517151717,-0.024035935,0.942002214,0.765081811,14,12,12,8,9,9,11,9,10,10,8,9,13,10,10,12,12,10,17,15,16,16,15,14,17,14,13,18,9,21,29,20,15,17,17,13,6.837493742,6.258038338,6.588260499,6.176987875,6.076640444,6.10092168,6.628654535,6.336419705,6.290145955,6.754829769,6.446863231,6.380048351,6.640302515,6.441365166,6.103495844,6.797800558,6.157607853,6.375773317,0,33.2,911
Q23634,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.034868996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34E-05,15.5,84
Q23635,,0.542248131,-0.774755439,-0.680774425,-0.561203921,-0.335483256,-0.537643962,-0.4089292,-0.892507603,-0.500088176,-0.316725022,-0.389126227,-0.303225478,-0.262312878,-0.046979908,0.097023451,0.23689442,-0.494773999,-0.191941593,4,4,3,4,4,3,4,3,4,3,3,4,4,4,3,4,4,4,9,7,5,4,7,6,7,7,8,8,9,6,5,8,7,9,7,7,7.495127881,6.057552001,6.44180507,6.101059355,6.40255368,6.137575634,6.496805151,6.082857149,6.495669197,6.545183368,6.550350672,6.588372564,6.275311355,6.351950833,6.037506178,6.837960711,6.010342366,6.199179026,4.75E-28,7.1,801
Q23639,cul-5,-0.600745498,-0.529571108,-0.022616379,0.243437807,0.120294234,-0.432424977,-0.084608575,0.017636102,0.152003093,0.404878308,0.112911503,-0.421371433,-0.684818738,-0.414785006,0.149008604,-0.580917289,-0.805375011,-0.161823203,7,3,4,4,4,3,4,4,5,5,4,6,7,5,4,5,4,3,7,3,4,5,5,3,4,5,7,5,4,6,7,4,5,6,4,3,5.335939069,5.004020273,5.56563534,4.879588986,4.81624793,5.433417777,4.98877293,4.966512485,5.428911939,5.421225399,5.341573002,5.299725154,4.963027146,4.704467968,4.573486611,5.489072121,4.69920446,4.719090867,6.16E-70,25.9,765
Q23640,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.264794219,NA,NA,0.00029868,2.6,459
Q23642,,-1.114433661,-0.689746438,0.635315518,1.917896955,2.093940636,-0.452595435,0.070375622,1.123999815,1.840370814,2.100731545,2.286374562,-0.909197063,-0.321928095,1.031592166,1.478506971,-1.38758312,-0.080930488,1.126517498,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,12,9,10,8,10,7,6,8,5,8,9,9,10,8,10,9,7,8,7.596970758,7.076276255,7.647246009,7.548340273,7.888246908,7.187351482,7.512831093,7.660229691,7.974829353,8.162444914,8.275564715,6.968459599,7.289588953,7.400796935,7.463385269,7.090116911,7.205475037,7.646991537,2.69E-93,54.5,121
Q23643,,-0.485735943,0.243591524,-0.207643013,-0.245739032,-0.384270893,0.079920166,0.233125019,-0.100843124,-0.528371278,0.139839695,-0.486250989,-0.573956141,-0.123931008,0.270764842,0.070087836,-0.42739163,0.038450753,-0.006333934,2,3,3,2,2,2,2,2,2,1,2,3,3,3,3,2,2,3,2,5,6,3,3,3,4,4,4,3,3,4,7,6,5,2,3,3,6.381042843,6.644202174,6.612147838,5.950462219,6.314604473,6.76855671,6.944645502,6.651568739,6.474987981,6.656854921,6.92808846,6.531593862,6.723718304,6.636016235,5.939039767,6.802944674,6.21327863,6.186617352,1.57E-43,23.1,195
Q23644,zhit-3,0.888167413,-0.253263199,NA,-0.207892852,NA,-0.210762894,0.12880295,NA,NA,NA,-0.853596506,1.187608569,-0.288890061,-0.45691126,-0.500292177,0.992488719,0.124282835,0.315468484,3,1,1,3,0,2,1,1,1,1,2,3,3,2,2,2,1,1,3,3,1,3,0,4,2,1,1,1,2,4,4,3,2,2,2,2,5.724464296,5.095866453,4.332499055,4.668954042,NA,5.215954644,5.053232149,4.60574666,4.807798772,4.291923576,5.160618572,5.365731271,5.254813841,4.813520944,4.501647969,5.605865065,5.109240969,4.890437787,7.15E-20,20.2,455
Q23645,rpc-25,0.255787227,0.559047802,0.090403524,NA,NA,NA,NA,NA,NA,NA,NA,0.140793732,NA,NA,-0.650580765,0.420723289,0.358805439,NA,2,2,2,1,1,1,1,0,0,1,1,2,1,1,2,2,2,1,4,2,4,1,1,1,1,0,0,1,1,2,1,1,2,3,3,1,5.940107897,5.224766074,5.69612039,4.837575813,4.683497318,4.400814192,4.848730877,NA,NA,4.852778773,5.369568347,5.168291189,5.104862518,4.777600795,4.831991283,6.851722979,5.100267129,4.806580155,1.31E-12,11.3,239
Q23646,ZK856.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5.694447245,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.567872944,NA,NA,NA,4.506856655,5.653357254,NA,NA,2.30E-09,11.4,175
Q23647,hpo-40,-0.6388616,0.836063373,0.767879588,0.76952643,0.516883334,-1.566328086,0.069497297,0.414133694,0.32523204,0.021350396,0.309019793,-1.419323145,0.896522503,0.695418869,0.539372752,-0.814673463,0.621976756,0.740962582,5,7,5,4,5,4,7,7,4,3,6,3,6,5,6,4,6,4,5,9,7,5,8,4,9,8,6,3,10,3,9,6,8,4,10,9,5.383779472,5.588439788,5.872831964,5.473282548,5.329214766,4.961738986,5.716379013,5.50609896,5.555904215,5.767118745,5.956072337,4.620198539,5.625497656,5.301594212,5.263730727,5.223495941,5.54125465,5.548364846,2.96E-154,20.3,782
Q23651,elpc-3,-0.234378689,-0.09328973,0.269060125,0.231277875,0.086813775,-0.02034218,-0.069702167,0.080637033,0.370508152,0.260843174,0.103239907,0.333588787,-0.246955265,-0.006190289,-0.056583528,-0.028003278,-0.011781859,-0.073546061,5,4,5,6,5,5,4,4,5,5,3,6,7,6,4,4,3,5,5,5,7,8,6,6,7,7,5,6,4,10,8,7,6,6,4,6,5.835164027,5.406795573,6.178919421,5.927308757,5.72931061,5.707118616,5.900863961,5.832904707,5.917416226,6.072029201,5.905077757,5.968721045,5.777984739,5.332842267,5.417654341,6.309843005,5.313487574,5.850370502,2.79E-79,35.8,547
Q23652,,-1.427069755,-0.117562069,0.338834162,0.533158873,0.796861503,-1.676538227,-0.141171172,0.662049192,0.969226059,0.844950268,0.81840126,-1.385872752,-0.562083643,0.254581939,0.558431534,-1.256104877,-0.226015216,0.376282939,7,6,10,9,11,5,8,10,12,11,7,6,7,7,5,7,6,10,7,6,14,13,11,6,9,11,13,11,7,7,9,10,8,9,7,10,5.798712782,5.830505266,6.293406755,6.08735543,6.3516224,5.635000929,6.25224605,6.285692302,6.669316881,6.861444795,6.440200415,5.361727836,5.899891603,5.869396016,5.537844271,6.180498623,5.880779305,6.199782594,2.13E-253,45.6,662
Q23655,nlt-1,-0.136716384,-0.507414099,-1.009633819,-1.691623493,-1.286230606,0.236044596,-0.234869152,-1.207892852,-1.958545756,-2.028710586,-1.914487986,-0.215243704,-0.466131129,-0.574053054,-0.678973308,0.144424838,-0.215616477,-0.462889938,6,6,7,5,5,6,5,5,5,7,6,7,7,7,7,7,7,6,12,14,16,11,10,13,11,11,12,15,10,18,18,17,16,18,15,13,7.755806277,7.223366126,7.196424914,6.739137041,6.841778544,7.578673585,7.501401631,6.982976389,6.921415932,7.144636468,7.147645413,7.479056784,7.268882059,6.962241444,6.892122441,7.847837843,7.249247289,7.235982703,9.99E-50,75.4,118
Q23658-2;Q23658-1;Q23658;Q23658-4;Q23658-5,unc-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,NA,NA,NA,3.196452542,4.443826031,NA,3.704588024,4.198547125,4.272166625,NA,NA,NA,3.753100241,4.263990933,4.093351632,NA,NA,4.155062619,5.87E-06,1.9,1341
Q23660,,-0.231801023,-0.338110596,NA,-0.503450509,-1.564329387,0.16647028,0.661980709,0.618694475,-0.815739362,-1.239092483,-0.688225127,-0.304511042,0.109296505,-0.07819992,-0.104202449,-0.078336571,0.490030591,0.432026285,3,2,1,2,3,2,3,3,3,2,3,2,2,2,2,3,3,3,3,2,1,2,3,2,3,3,3,2,3,2,2,2,2,3,3,3,6.887240223,6.045596772,5.859006127,5.902476112,6.166311681,6.391834542,6.585573519,6.607862318,6.631311837,6.577583704,6.971433577,6.454829621,6.223392092,6.083538451,5.744613695,6.825860844,6.395798006,6.755211479,1.91E-41,9.7,452
Q65ZB3;Q23664,vab-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,NA,5.231189145,NA,NA,NA,NA,NA,NA,5.664651376,NA,NA,NA,NA,NA,4.945458737,NA,NA,1.97E-06,7,199
Q23665,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00085057,5.8,241
Q23669;E9P864,vps-15,-0.175556536,-0.129612738,-0.13395801,0.227252864,-0.217975141,0.050457597,0.080682803,-0.292428393,-0.167100969,-0.413269114,NA,0.147569618,0.120121748,0.232735057,-0.008630305,-0.328376934,0.103611888,0.021862958,2,4,2,3,2,5,3,5,5,2,1,6,5,4,4,4,4,3,3,5,3,3,3,5,5,5,5,3,1,8,5,4,4,5,4,3,4.668656102,4.678418216,4.941039117,4.511094233,4.329011216,4.864837273,5.216192302,5.335197045,4.989774527,4.852595871,3.603415045,4.979762283,4.467149153,4.225102426,4.48277357,5.092299477,4.231851724,4.108057374,6.96E-36,12.5,1354
