Uniprot ID,Gene Name,Log2 Ratio L/H AgWTD01.1,Log2 Ratio L/H AgWTD01.2,Log2 Ratio L/H AgWTD01.3,Log2 Ratio L/H AgWTD01.4,Log2 Ratio L/H AgWTD06,Log2 Ratio L/H AgWTD12.1,Log2 Ratio L/H AgWTD12.2,Log2 Ratio L/H AgWTD12.3,Log2 Ratio L/H AgWTD12.4,Log2 Ratio L/H AgWTD17,Log2 Ratio L/H AgDAF2D01,Log2 Ratio L/H AgDAF2D06,Log2 Ratio L/H AgDAF2D12,Log2 Ratio L/H AgDAF2D17,Log2 Ratio L/H AgDAF2D22,Log2 Ratio L/H AgDAF2D28,Log2 Ratio L/H AgDAF16D01,Log2 Ratio L/H AgDAF16D06,Log2 Ratio L/H AgDAF16D12,Log2 Ratio L/H AgHSF1D01,Log2 Ratio L/H AgHSF1D06,Peptides AgWTD01.1,Peptides AgWTD01.2,Peptides AgWTD01.3,Peptides AgWTD01.4,Peptides AgWTD06,Peptides AgWTD12.1,Peptides AgWTD12.2,Peptides AgWTD12.3,Peptides AgWTD12.4,Peptides AgWTD17,Peptides AgDAF2D01,Peptides AgDAF2D06,Peptides AgDAF2D12,Peptides AgDAF2D17,Peptides AgDAF2D22,Peptides AgDAF2D28,Peptides AgDAF16D01,Peptides AgDAF16D06,Peptides AgDAF16D12,Peptides AgHSF1D01,Peptides AgHSF1D06,Ratio Count AgWTD01.1,Ratio Count AgWTD01.2,Ratio Count AgWTD01.3,Ratio Count AgWTD01.4,Ratio Count AgWTD06,Ratio Count AgWTD12.1,Ratio Count AgWTD12.2,Ratio Count AgWTD12.3,Ratio Count AgWTD12.4,Ratio Count AgWTD17,Ratio Count AgDAF2D01,Ratio Count AgDAF2D06,Ratio Count AgDAF2D12,Ratio Count AgDAF2D17,Ratio Count AgDAF2D22,Ratio Count AgDAF2D28,Ratio Count AgDAF16D01,Ratio Count AgDAF16D06,Ratio Count AgDAF16D12,Ratio Count AgHSF1D01,Ratio Count AgHSF1D06,log abs.LFQ AgWTD01.1,log abs.LFQ AgWTD01.2,log abs.LFQ AgWTD01.3,log abs.LFQ AgWTD01.4,log abs.LFQ AgWTD06,log abs.LFQ AgWTD12.1,log abs.LFQ AgWTD12.2,log abs.LFQ AgWTD12.3,log abs.LFQ AgWTD12.4,log abs.LFQ AgWTD17,log abs.LFQ AgDAF2D01,log abs.LFQ AgDAF2D06,log abs.LFQ AgDAF2D12,log abs.LFQ AgDAF2D17,log abs.LFQ AgDAF2D22,log abs.LFQ AgDAF2D28,log abs.LFQ AgDAF16D01,log abs.LFQ AgDAF16D06,log abs.LFQ AgDAF16D12,log abs.LFQ AgHSF1D01,log abs.LFQ AgHSF1D06,Posterior Error Probability,Sequence Coverage (%),Sequence Length (Amino Acids),log abs.LFQ AgWTD01.1 Corrected,log abs.LFQ AgWTD01.2 Corrected,log abs.LFQ AgWTD01.3 Corrected,log abs.LFQ AgWTD01.4 Corrected,log abs.LFQ AgWTD06 Corrected,log abs.LFQ AgWTD12.1 Corrected,log abs.LFQ AgWTD12.2 Corrected,log abs.LFQ AgWTD12.3 Corrected,log abs.LFQ AgWTD12.4 Corrected,log abs.LFQ AgWTD17 Corrected,log abs.LFQ AgDAF2D01 Corrected,log abs.LFQ AgDAF2D06 Corrected,log abs.LFQ AgDAF2D12 Corrected,log abs.LFQ AgDAF2D17 Corrected,log abs.LFQ AgDAF2D22 Corrected,log abs.LFQ AgDAF2D28 Corrected,log abs.LFQ AgDAF16D01 Corrected,log abs.LFQ AgDAF16D06 Corrected,log abs.LFQ AgDAF16D12 Corrected,log abs.LFQ AgHSF1D01 Corrected,log abs.LFQ AgHSF1D06 Corrected
Q9TZE4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.241994489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31E-18,48,150,NA,NA,4.559960273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9TZH1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.58E-31,7.4,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9TZH6,pcbd-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,3.571452604,NA,NA,NA,NA,4.670088068,4.265053789,NA,NA,NA,5.628542183,5.262759495,NA,NA,NA,NA,NA,NA,NA,3.58E-137,59.9,142,NA,NA,3.889418388,NA,NA,NA,NA,4.92901559,4.53012272,NA,NA,NA,4.419801606,5.322634704,NA,NA,NA,NA,NA,NA,NA
Q9TZH8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.84E-51,22.8,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9TZH9,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66E-09,8.9,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9TZI1,T10B11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,5.381818772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.50E-101,23.3,549,NA,NA,NA,NA,NA,4.993979928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9TZI2,ztf-4,-0.276198865,NA,NA,NA,NA,0.485700965,NA,0.215127538,NA,NA,NA,NA,1.084853924,NA,1.421747183,NA,NA,-1.311851831,NA,0.617520877,NA,2,1,0,0,1,3,1,1,1,0,0,0,2,1,1,1,1,1,0,1,0,2,1,0,0,1,3,1,2,1,0,0,0,2,1,2,1,1,2,0,2,0,5.85262636,5.257102333,NA,NA,5.363517967,6.31827208,5.795859171,5.301203679,5.105816637,NA,NA,NA,7.222196046,5.906394309,5.6912672,4.854731017,4.434361287,4.606080265,NA,5.482744991,NA,9.76E-29,13.1,367,5.457688102,4.957089878,NA,NA,5.113538734,5.930433237,5.295035151,5.560131201,5.370885569,NA,NA,NA,6.013455469,5.966269517,5.898277258,5.126699626,4.707074696,5.040537802,NA,5.7619357,NA
Q9TZI4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.332571064,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,4.320789978,4.220291186,NA,NA,NA,NA,6.127072387,NA,NA,NA,NA,NA,NA,NA,4.301637583,1.83E-13,8.7,758,NA,NA,NA,NA,NA,NA,3.819965958,4.479218708,NA,NA,NA,NA,4.91833181,NA,NA,NA,NA,NA,NA,NA,4.437009087
Q9TZI7,acs-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73E-20,10,569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9TZI9,spe-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.735039705,NA,NA,NA,NA,NA,NA,NA,NA,8.74E-67,13.6,1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.526299128,NA,NA,NA,NA,NA,NA,NA,NA
Q9TZK4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00052078,9,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9TZK8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,5.532168132,NA,NA,NA,5.271446614,4.73409543,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32678631,NA,7.37E-37,3.4,832,NA,NA,NA,NA,5.282188899,NA,NA,NA,5.536515545,4.918427277,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.605977019,NA
Q9TZL6,,NA,-1.608194192,NA,NA,-0.40729836,NA,2.031621659,2.134223681,1.79260687,NA,NA,NA,0.108363064,0.508013541,-0.012783185,0.474251823,NA,NA,NA,-0.988630159,0.798717446,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,2,0,0,5,1,5,3,4,1,0,1,4,4,4,5,0,0,1,5,3,NA,5.066847511,NA,NA,5.721472608,4.657514776,6.512991068,6.049140463,5.64777405,4.774078801,NA,4.26088195,6.292078772,6.21473791,5.097292024,5.704493697,NA,NA,4.632750772,5.520509734,5.389821463,1.88E-05,1.5,1013,NA,4.766835056,NA,NA,5.471493375,4.269675933,6.012167049,6.308067985,5.912842982,4.958410648,NA,4.537927007,5.083338195,6.274613118,5.304302082,5.976462306,NA,NA,4.861991202,5.799700443,5.525192967
Q9TZL8;Q95X24,pfk-1,0.553277947,-0.193834811,-0.381726359,-0.15263774,0.058217584,0.601562064,0.164835864,0.584436013,0.683089658,0.785477265,0.54386674,0.174474854,0.489017833,1.415460752,1.251263994,1.311434676,-0.804136185,-0.570948605,0.024633947,0.22838482,0.129781284,7,7,1,3,5,5,6,4,4,2,3,3,4,2,1,4,3,3,3,4,3,8,9,2,3,7,12,11,4,6,2,3,3,11,2,3,6,3,3,5,6,6,6.063671054,5.955865664,4.890242122,4.933016294,5.985085012,6.35911422,6.193096758,5.215690426,5.311775046,4.771778499,5.423589896,5.046651217,6.780648488,5.356866847,5.368045026,5.717437486,4.780108397,5.158784518,5.209541822,5.552071716,5.251516552,9.69E-248,30.3,814,5.668732796,5.655853209,5.208207906,5.635190418,5.73510578,5.971275377,5.692272739,5.474617948,5.576843977,4.956110346,5.5688448,5.323696274,5.571907911,5.416742055,5.575055084,5.989406094,5.052821806,5.593242055,5.438782252,5.831262425,5.386888057
Q9TZL9,fard-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,4.682271464,NA,NA,NA,NA,4.174321527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29727891,NA,4.68E-106,37.1,536,NA,NA,NA,5.384445588,NA,NA,NA,NA,4.439390459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.576469619,NA
Q9TZM3,lrk-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.86E-11,2.3,2393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9TZM9;Q1XFY2,tag-343,-0.354339313,-0.909350696,NA,NA,-0.297719672,0.477904065,0.283843148,NA,NA,NA,NA,NA,0.917460898,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,3,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,3,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5.340126706,4.850493072,NA,NA,5.355547296,5.356408327,5.716962742,NA,NA,NA,NA,NA,6.005652315,NA,NA,NA,NA,NA,NA,NA,NA,2.58E-47,9,996,4.945188448,4.550480617,NA,NA,5.105568063,4.968569483,5.216138723,NA,NA,NA,NA,NA,4.796911738,NA,NA,NA,NA,NA,NA,NA,NA
Q9TZN1,C43H8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39E-09,21.9,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9TZS5;Q86S29,cct-7,0.114316315,-0.430820497,-0.405665675,-0.23388806,-0.617674625,0.889797139,0.27182696,0.375889745,0.516883334,0.740167118,0.329050922,-0.467488174,0.872234672,1.920024623,2.498749405,3.698267213,-0.432852537,NA,0.287976569,-0.459116814,-0.107420059,10,6,4,5,6,10,9,6,2,6,2,4,10,7,9,8,6,1,4,3,3,15,7,4,4,11,18,13,9,3,10,3,5,23,15,19,18,9,1,8,4,10,6.391111614,5.961117219,5.370864528,5.132483825,6.159627341,6.69980305,6.446971865,5.813173855,5.492159502,6.0352696,5.203875623,5.267945726,7.455484402,6.383222742,6.50712694,6.771756463,5.866523626,4.930465081,5.976349979,5.508031173,5.898736148,0,56.1,535,5.996173356,5.661104764,5.688830312,5.834657949,5.909648108,6.311964207,5.946147846,6.072101377,5.757228434,6.219601447,5.349130528,5.544990782,6.246743825,6.44309795,6.714136998,7.043725071,6.139237034,5.364922618,6.205590409,5.787221882,6.034107653
Q9U1N6,atg-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46E-13,3.3,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9U1P7,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23E-37,41,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9U1P9,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27E-41,16.7,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9U1Q1,ubc-14,-0.138159145,NA,NA,NA,NA,NA,0.4372325,NA,0.809271372,NA,NA,NA,1.094772347,NA,NA,2.055171533,NA,NA,0.787667239,-0.515611539,0.633971601,2,1,1,0,1,0,2,1,2,0,1,1,2,1,1,1,1,1,2,2,2,2,1,1,0,1,0,2,1,2,0,1,1,4,1,1,2,1,1,2,2,3,5.669985941,5.059033005,4.441365166,NA,5.125123273,NA,5.876396835,5.094086627,5.529648474,NA,5.343507062,5.090399149,7.203223325,5.852876289,5.832272541,5.393855869,4.541816294,4.439348486,5.226342087,5.581870047,5.786012778,2.19E-52,34.7,170,5.275047683,4.75902055,4.75933095,NA,4.87514404,NA,5.375572815,5.353014149,5.794717405,NA,5.488761967,5.367444206,5.994482748,5.912751498,6.039282599,5.665824477,4.814529703,4.873806023,5.455582517,5.861060757,5.921384282
Q9U1Q2,gpi-1,NA,-0.086783766,NA,NA,-0.685984987,0.95257329,NA,NA,NA,NA,NA,NA,0.894724217,2.705758629,2.61873878,NA,NA,NA,0.286761698,NA,NA,1,2,0,1,3,1,3,1,0,0,1,0,5,3,3,2,1,0,2,0,0,1,2,0,1,3,2,1,1,0,0,1,0,5,3,3,1,1,0,2,0,0,4.333427121,5.031892988,NA,3.615508172,5.289834121,5.293848516,5.074523888,4.567496891,NA,NA,4.190891717,NA,6.325228228,5.453853233,5.50824683,4.86253089,3.887887244,NA,4.83231088,NA,NA,0,57.9,551,3.938488863,4.731880533,NA,4.317682296,5.039854889,4.906009672,4.573699869,4.826424413,NA,NA,4.336146622,NA,5.116487651,5.513728441,5.715256889,5.134499498,4.160600653,NA,5.06155131,NA,NA
Q9U1Q3,cyn-15,-1.677260161,-1.64878754,-1.260627908,-2.059562944,-1.546017776,0.648145561,0.424494032,0.179906836,0.434441816,0.552727624,NA,NA,1.777986851,2.231819911,1.544855615,1.530280698,-2.410829519,-1.317825012,0.125352524,-1.116963537,0.155228716,8,6,2,3,4,13,12,8,7,8,1,1,14,9,6,10,3,2,6,4,8,9,6,3,3,4,16,12,10,10,8,1,1,28,11,9,16,3,2,7,4,12,5.411148123,5.191646599,5.198162039,4.296006669,5.280077323,6.423442491,6.245265839,5.668628159,5.575834185,5.552424846,4.224584854,4.434313362,7.477627636,6.206232024,6.006979191,5.96248772,4.030113753,4.254161221,5.587340478,5.095901279,5.744691881,0,46.7,629,5.016209865,4.891634143,5.516127823,4.998180794,5.03009809,6.035603648,5.74444182,5.927555682,5.840903117,5.736756693,4.369839759,4.711358418,6.268887059,6.266107233,6.213989249,6.234456329,4.302827161,4.688618758,5.816580908,5.375091988,5.880063386
Q9U1Q4,vrs-2,-0.729879012,-1.319849117,-1.413648237,-0.930548119,-1.296428039,0.941060145,0.849102434,1.109794587,0.847180572,0.881613693,-1.885105754,-0.90488867,1.004566135,1.839286295,1.87731403,1.628117787,-1.519088947,-1.409146506,0.735739824,-1.057415612,0.008348459,15,13,8,3,14,17,18,9,10,10,6,6,18,12,14,11,9,7,10,8,13,19,18,11,3,20,39,24,19,17,19,8,7,49,16,26,20,12,10,21,13,23,6.400762418,5.996021063,5.306446474,4.578730872,6.038977622,6.947345482,6.818549184,6.098470666,6.013511333,6.134591435,5.041826763,5.046612209,7.635483747,6.276208967,6.317896266,6.324549948,5.425044875,5.296687124,6.195124423,5.578753784,6.060357825,0,45.5,1050,6.005824159,5.696008608,5.624412257,5.280904996,5.78899839,6.559506638,6.317725165,6.357398188,6.278580265,6.318923282,5.187081668,5.323657266,6.42674317,6.336084175,6.524906325,6.596518556,5.697758283,5.731144661,6.424364853,5.857944494,6.195729329
Q9U1Q5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21E-37,18.1,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9U1Q6,,NA,NA,-1.248231207,NA,NA,0.811751013,0.349290577,NA,NA,NA,NA,NA,1.801178998,NA,NA,NA,NA,NA,NA,-0.778797311,NA,1,1,1,1,0,4,2,1,1,1,0,0,3,0,1,1,1,0,1,2,0,1,1,2,1,0,4,2,1,1,1,0,0,5,0,1,1,1,0,1,2,0,3.776606762,4.592698486,4.452445817,4.116275588,NA,5.761017722,5.464280845,4.737757018,4.334936033,4.571207882,NA,NA,6.557711669,NA,4.696889099,4.591598795,3.868374022,NA,4.643324343,4.610415271,NA,2.13E-22,11,780,3.381668504,4.292686031,4.770411601,4.818449712,NA,5.373178879,4.963456826,4.99668454,4.600004964,4.755539729,NA,NA,5.348971092,NA,4.903899157,4.863567403,4.141087431,NA,4.872564773,4.88960598,NA
Q9U1Q7;D8FRP8,emb-4,-0.099227866,-0.537445175,-1.027437183,NA,-0.38294387,0.564691448,0.297324728,0.621333018,0.591505511,0.700075484,-0.547153659,0.161556442,0.762656557,2.127777989,1.693247806,2.222498223,NA,NA,NA,-0.252294541,-0.024177814,5,7,4,0,7,6,8,8,5,3,2,4,10,5,8,12,1,0,1,5,7,7,7,4,0,8,7,12,8,5,3,2,5,19,6,9,13,1,0,1,6,9,5.48735052,5.358391759,4.148417547,NA,5.446676939,5.704116184,5.868873573,5.300812794,4.866163237,4.741356481,4.363405124,4.801883707,6.812632645,5.48732224,5.38508767,5.841534655,3.135291704,NA,3.771102211,4.93869981,5.17023237,4.87E-266,33.2,1467,5.092412262,5.058379304,4.46638333,NA,5.196697706,5.31627734,5.368049553,5.559740316,5.131232169,4.925688328,4.508660029,5.078928764,5.603892068,5.547197448,5.592097728,6.113503263,3.408005113,NA,4.000342641,5.217890519,5.305603875
Q9U1Q8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,6.355623901,NA,NA,NA,NA,NA,NA,5.740165238,NA,NA,NA,NA,NA,NA,NA,NA,2.75E-117,55.6,279,NA,NA,NA,NA,NA,5.967785057,NA,NA,NA,NA,NA,NA,4.531424661,NA,NA,NA,NA,NA,NA,NA,NA
Q9U1R5,cyp-42a1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93E-13,7.8,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9U1R7,arx-3,-0.395940218,-0.630312271,-0.548929769,-0.709114148,-0.360308085,0.911885547,0.72535069,0.666209914,0.45059697,0.875407175,NA,NA,0.929830528,1.453201826,1.859980513,1.653990567,-0.560127976,-0.679423798,0.663213899,-0.709819968,0.479713541,6,6,5,3,6,8,9,5,4,4,1,0,8,4,3,4,4,4,4,3,4,7,9,7,4,7,10,9,6,5,4,1,0,12,4,3,5,4,3,6,4,5,5.962956207,6.467430504,5.724521627,5.456791009,6.165689376,6.67669361,6.814427404,6.165600403,5.834776641,5.778469616,4.848238396,NA,7.236688382,5.963622575,5.703325776,6.053692939,5.338576008,5.157879674,6.047002131,5.364325817,5.916037879,2.10E-88,45.1,368,5.568017949,6.167418049,6.042487411,6.158965133,5.915710144,6.288854766,6.313603385,6.424527925,6.099845573,5.962801463,4.993493301,NA,6.027947805,6.023497783,5.910335834,6.325661547,5.611289417,5.592337211,6.27624256,5.643516526,6.051409384
Q9U1R8;Q7K705,,NA,NA,NA,NA,-0.671383963,NA,-0.609093024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,2,1,2,0,0,0,1,1,0,0,1,0,0,1,0,1,0,4.055951405,4.180125875,NA,NA,4.37892455,3.595782718,4.488169837,NA,NA,NA,3.941392159,3.758631856,NA,NA,3.859306456,NA,NA,2.991217212,NA,3.764318133,NA,3.61E-31,5.5,1951,3.661013147,3.88011342,NA,NA,4.128945317,3.207943874,3.987345818,NA,NA,NA,4.086647064,4.035676913,NA,NA,4.066316514,NA,NA,3.425674749,NA,4.043508842,NA
