Kf symbol,Kf Id,Kf Id2,Human symbol,Human Ensembl Id,Human Ensembl Protein Id
pold1,XM_015945878.1,XP_015801364.1,POLD1,ENSG00000062822,ENSP00000481858
LOC107391721,XM_015969144.1,XP_015824630.1,KCNK16,ENSG00000095981,ENSP00000391498
fam102b,XM_015971090.1,XP_015826576.1,FAM102B,ENSG00000162636,ENSP00000359052
LOC107386608,XM_015961129.1,XP_015816615.1,HRH2,ENSG00000113749,ENSP00000366506
lurap1l,XM_015946951.1,XP_015802437.1,LURAP1L,ENSG00000153714,ENSP00000321026
LOC107380559,XM_015951861.1,XP_015807347.1,FAT4,ENSG00000196159,ENSP00000377862
LOC107381229,XM_015952805.1,XP_015808291.1,RUNX1T1,ENSG00000079102,ENSP00000402257
LOC107373109,XM_015941283.1,XP_015796769.1,COL8A1,ENSG00000144810,ENSP00000273342
csgr17h1orf210,XM_015971014.1,XP_015826500.1,C1orf210,ENSG00000253313,ENSP00000429399
LOC107393234,XM_015971462.1,XP_015826948.1,UQCRHL,ENSG00000233954,ENSP00000485401
mrpl53,XM_015973779.1,XP_015829265.1,MRPL53,ENSG00000204822,ENSP00000258105
etfb,XM_015950018.1,XP_015805504.1,ETFB,ENSG00000105379,ENSP00000346173
mrs2,XM_015975762.1,XP_015831248.1,MRS2,ENSG00000124532,ENSP00000399585
LOC107380190,XM_015951309.1,XP_015806795.1,MID1IP1,ENSG00000165175,ENSP00000483547
klc2,XM_015946402.1,XP_015801888.1,KLC2,ENSG00000174996,ENSP00000399403
mtmr4,XM_015961798.1,XP_015817284.1,MTMR4,ENSG00000108389,ENSP00000325285
LOC107386808,XM_015961435.1,XP_015816921.1,HMP19,ENSG00000170091,ENSP00000431119
shisa9,XM_015963690.1,XP_015819176.1,SHISA9,ENSG00000237515,ENSP00000454014
tnk2,XM_015957523.1,XP_015813009.1,TNK2,ENSG00000061938,ENSP00000371341
LOC107384101,XM_015957159.1,XP_015812645.1,ZBED4,ENSG00000100426,ENSP00000216268
LOC107376250,XM_015945256.1,XP_015800742.1,SMURF2,ENSG00000108854,ENSP00000262435
arhgef3,XM_015958696.1,XP_015814182.1,ARHGEF3,ENSG00000163947,ENSP00000341071
xirp1,XM_015957723.1,XP_015813209.1,XIRP2,ENSG00000163092,ENSP00000386840
LOC107379339,XM_015950054.1,XP_015805540.1,PNRC2,ENSG00000189266,ENSP00000363592
fut11,XM_015974460.1,XP_015829946.1,FUT11,ENSG00000196968,ENSP00000361932
LOC107392258,XM_015969949.1,XP_015825435.1,HTR1B,ENSG00000135312,ENSP00000358963
LOC107394966,XM_015974205.1,XP_015829691.1,EXT1,ENSG00000182197,ENSP00000367446
calcoco2,XM_015962428.1,XP_015817914.1,TAX1BP1,ENSG00000106052,ENSP00000386515
lrrc4b,XM_015948723.1,XP_015804209.1,LRRC4B,ENSG00000131409,ENSP00000373853
LOC107389593,XM_015965808.1,XP_015821294.1,ABI1,ENSG00000136754,ENSP00000365312
tspan16,XM_015945150.1,XP_015800636.1,TSPAN1,ENSG00000117472,ENSP00000361072
LOC107374318,XM_015942470.1,XP_015797956.1,ARHGAP24,ENSG00000138639,ENSP00000378611
csgr09h7orf26,XM_015957557.1,XP_015813043.1,C7orf26,ENSG00000146576,ENSP00000340220
arhgef9,XM_015952549.1,XP_015808035.1,ARHGEF9,ENSG00000131089,ENSP00000364004
LOC107375259,XM_015943688.1,XP_015799174.1,RP11-766F14.2,ENSG00000248713,ENSP00000427555
LOC107373279,XM_015941442.1,XP_015796928.1,GGT5,ENSG00000099998,ENSP00000381340
LOC107380460,XM_015951713.1,XP_015807199.1,REG3G,ENSG00000143954,ENSP00000272324
vimp,XM_015953848.1,XP_015809334.1,VIMP,ENSG00000131871,ENSP00000434842
kif26a,XM_015970103.1,XP_015825589.1,KIF26B,ENSG00000162849,ENSP00000385545
LOC107376593,XM_015945763.1,XP_015801249.1,ZP3,ENSG00000188372,ENSP00000378326
dbndd1,XM_015952919.1,XP_015808405.1,DBNDD1,ENSG00000003249,ENSP00000457625
kank1,XM_015960285.1,XP_015815771.1,KANK1,ENSG00000107104,ENSP00000477725
LOC107378679,XM_015949022.1,XP_015804508.1,RAPGEF5,ENSG00000136237,ENSP00000343656
trpv4,XM_015972628.1,XP_015828114.1,TRPV4,ENSG00000111199,ENSP00000261740
cldn20,XM_015947898.1,XP_015803384.1,CLDN20,ENSG00000171217,ENSP00000356133
alkbh3,XM_015942640.1,XP_015798126.1,ALKBH3,ENSG00000166199,ENSP00000302232
gtf2e2,XM_015940654.1,XP_015796140.1,GTF2E2,ENSG00000197265,ENSP00000348168
LOC107388414,XM_015963939.1,XP_015819425.1,KCNQ1,ENSG00000053918,ENSP00000155840
znf646,XM_015977168.1,XP_015832654.1,ZNF208,ENSG00000160321,ENSP00000380315
LOC107386262,XM_015960557.1,XP_015816043.1,SELM,ENSG00000198832,ENSP00000383155
tmco3,XM_015953393.1,XP_015808879.1,TMCO3,ENSG00000150403,ENSP00000389399
LOC107373529,XM_015941652.1,XP_015797138.1,MICAL3,ENSG00000243156,ENSP00000416015
LOC107396792,XM_015976636.1,XP_015832122.1,HOMER3,ENSG00000051128,ENSP00000446026
LOC107373062,XM_015941243.1,XP_015796729.1,PPTC7,ENSG00000196850,ENSP00000346255
plk4,XM_015970080.1,XP_015825566.1,PLK4,ENSG00000142731,ENSP00000270861
fkbp15,XM_015974444.1,XP_015829930.1,FKBP15,ENSG00000119321,ENSP00000416158
tbc1d10a,XM_015972195.1,XP_015827681.1,TBC1D10A,ENSG00000099992,ENSP00000384996
parpbp,XM_015961355.1,XP_015816841.1,PARPBP,ENSG00000185480,ENSP00000440850
LOC107395818,XM_015975284.1,XP_015830770.1,HTR3A,ENSG00000166736,ENSP00000347754
LOC107386395,XM_015960758.1,XP_015816244.1,DNAJB14,ENSG00000164031,ENSP00000404381
LOC107379659,XM_015950509.1,XP_015805995.1,CRP,ENSG00000132693,ENSP00000255030
LOC107373688,XM_015941826.1,XP_015797312.1,ADM,ENSG00000148926,ENSP00000435124
LOC107389540,XM_015965716.1,XP_015821202.1,AHR,ENSG00000106546,ENSP00000436466
nfil3,XM_015974314.1,XP_015829800.1,NFIL3,ENSG00000165030,ENSP00000297689
LOC107374487,XM_015942645.1,XP_015798131.1,ZNF235,ENSG00000159917,ENSP00000291182
LOC107395526,XM_015974922.1,XP_015830408.1,PCSK5,ENSG00000099139,ENSP00000446280
aco2,XM_015963671.1,XP_015819157.1,ACO2,ENSG00000100412,ENSP00000379769
tatdn2,XM_015959772.1,XP_015815258.1,TATDN2,ENSG00000157014,ENSP00000408736
anxa1,XM_015972237.1,XP_015827723.1,ANXA1,ENSG00000135046,ENSP00000366109
vps18,XM_015947967.1,XP_015803453.1,VPS18,ENSG00000104142,ENSP00000220509
LOC107376901,XM_015946222.1,XP_015801708.1,ZNF638,ENSG00000075292,ENSP00000386433
tmem129,XM_015963911.1,XP_015819397.1,TMEM129,ENSG00000168936,ENSP00000441812
LOC107385905,XM_015960064.1,XP_015815550.1,MUC3A,ENSG00000169894,ENSP00000368771
LOC107385889,XM_015960051.1,XP_015815537.1,GHSR,ENSG00000121853,ENSP00000241256
scyl3,XM_015971429.1,XP_015826915.1,SCYL3,ENSG00000000457,ENSP00000356746
arpc5,XM_015970952.1,XP_015826438.1,ARPC5,ENSG00000162704,ENSP00000294742
adamts8,XM_015952090.1,XP_015807576.1,ADAMTS8,ENSG00000134917,ENSP00000257359
tbc1d22a,XM_015956713.1,XP_015812199.1,TBC1D22A,ENSG00000054611,ENSP00000336724
LOC107384727,XM_015958120.1,XP_015813606.1,ARSJ,ENSG00000180801,ENSP00000320219
casp7,XM_015963123.1,XP_015818609.1,CASP7,ENSG00000165806,ENSP00000358327
nbr1,XM_015962674.1,XP_015818160.1,NBR1,ENSG00000188554,ENSP00000466667
LOC107380837,XM_015952208.1,XP_015807694.1,LTC4S,ENSG00000213316,ENSP00000292596
LOC107393948,XM_015972599.1,XP_015828085.1,IQCD,ENSG00000166578,ENSP00000400669
LOC107382446,XM_015954577.1,XP_015810063.1,ZNF512B,ENSG00000196700,ENSP00000393795
camkk1,XM_015961765.1,XP_015817251.1,CAMKK1,ENSG00000004660,ENSP00000371188
rgs12,XM_015971479.1,XP_015826965.1,RGS12,ENSG00000159788,ENSP00000338509
csgr01h7orf73,XM_015957292.1,XP_015812778.1,C7orf73,ENSG00000243317,ENSP00000425996
LOC107384857,XM_015958337.1,XP_015813823.1,ISY1-RAB43,ENSG00000261796,ENSP00000411822
sox2,XM_015971103.1,XP_015826589.1,SOX2,ENSG00000181449,ENSP00000323588
LOC107373080,XM_015941258.1,XP_015796744.1,CRACR2A,ENSG00000130038,ENSP00000409382
pacsin3,XM_015953718.1,XP_015809204.1,PACSIN3,ENSG00000165912,ENSP00000440945
tmem33,XM_015951314.1,XP_015806800.1,TMEM33,ENSG00000109133,ENSP00000441455
LOC107395438,XM_015974825.1,XP_015830311.1,NPY2R,ENSG00000185149,ENSP00000426366
znf395,XM_015948344.1,XP_015803830.1,ZNF395,ENSG00000186918,ENSP00000428452
LOC107390874,XM_015967867.1,XP_015823353.1,MICU3,ENSG00000155970,ENSP00000321455
LOC107396698,XM_015976512.1,XP_015831998.1,NYNRIN,ENSG00000205978,ENSP00000371994
LOC107379795,XM_015950712.1,XP_015806198.1,FOXA1,ENSG00000129514,ENSP00000250448
hdgf,XM_015973631.1,XP_015829117.1,RP11-382A20.3,ENSG00000166503,ENSP00000299633
LOC107393752,XM_015972346.1,XP_015827832.1,CHRNB2,ENSG00000160716,ENSP00000357461
napepld,XM_015958861.1,XP_015814347.1,NAPEPLD,ENSG00000161048,ENSP00000392775
veph1,XM_015951821.1,XP_015807307.1,VEPH1,ENSG00000197415,ENSP00000376577
LOC107374654,XM_015942797.1,XP_015798283.1,BTAF1,ENSG00000095564,ENSP00000439924
gng2,XM_015969466.1,XP_015824952.1,GNG2,ENSG00000186469,ENSP00000450758
tssc1,XM_015969127.1,XP_015824613.1,TSSC1,ENSG00000032389,ENSP00000381652
cacng2,XM_015975895.1,XP_015831381.1,CACNG2,ENSG00000166862,ENSP00000300105
LOC107387687,XM_015962800.1,XP_015818286.1,HS3ST3B1,ENSG00000125430,ENSP00000354213
LOC107381080,XM_015952590.1,XP_015808076.1,SLC6A13,ENSG00000010379,ENSP00000339260
lrrc52,XM_015957611.1,XP_015813097.1,LRRC52,ENSG00000162763,ENSP00000294818
LOC107391956,XM_015969470.1,XP_015824956.1,TXLNB,ENSG00000164440,ENSP00000351206
xkr7,XM_015968391.1,XP_015823877.1,XKR7,ENSG00000260903,ENSP00000477059
zcchc4,XM_015957782.1,XP_015813268.1,ZCCHC4,ENSG00000168228,ENSP00000303468
LOC107373124,XM_015941298.1,XP_015796784.1,MTF2,ENSG00000143033,ENSP00000359321
crim1,XM_015970272.1,XP_015825758.1,CRIM1,ENSG00000150938,ENSP00000280527
LOC107381052,XM_015952541.1,XP_015808027.1,NIPSNAP3B,ENSG00000165028,ENSP00000363894
pin1,XM_015966276.1,XP_015821762.1,PIN1,ENSG00000127445,ENSP00000466962
LOC107387912,XM_015963175.1,XP_015818661.1,ARF5,ENSG00000004059,ENSP00000000233
LOC107376664,XM_015945892.1,XP_015801378.1,MPRIP,ENSG00000133030,ENSP00000317786
ispd,XM_015949826.1,XP_015805312.1,ISPD,ENSG00000214960,ENSP00000385478
psen2,XM_015972672.1,XP_015828158.1,PSEN2,ENSG00000143801,ENSP00000486498
LOC107379270,XM_015949958.1,XP_015805444.1,FZD7,ENSG00000155760,ENSP00000286201
LOC107381942,XM_015953877.1,XP_015809363.1,PKP3,ENSG00000184363,ENSP00000331678
LOC107393148,XM_015971334.1,XP_015826820.1,CALR,ENSG00000179218,ENSP00000320866
LOC107380918,XM_015952334.1,XP_015807820.1,ZNF235,ENSG00000159917,ENSP00000291182
LOC107378324,XM_015948463.1,XP_015803949.1,LMX1A,ENSG00000162761,ENSP00000356868
LOC107395406,XM_015974784.1,XP_015830270.1,EEF2KMT,ENSG00000118894,ENSP00000398502
LOC107375797,XM_015944552.1,XP_015800038.1,SLC34A1,ENSG00000131183,ENSP00000321424
cacng3,XM_015945470.1,XP_015800956.1,CACNG3,ENSG00000006116,ENSP00000005284
slc43a3,XM_015946216.1,XP_015801702.1,SLC43A3,ENSG00000134802,ENSP00000434515
LOC107387155,XM_015961951.1,XP_015817437.1,TIMD4,ENSG00000145850,ENSP00000274532
LOC107387523,XM_015962542.1,XP_015818028.1,HTR3A,ENSG00000166736,ENSP00000347754
LOC107373416,XM_015941555.1,XP_015797041.1,CFD,ENSG00000197766,ENSP00000468253
dnajb6,XM_015954633.1,XP_015810119.1,DNAJB6,ENSG00000105993,ENSP00000488740
LOC107380802,XM_015952158.1,XP_015807644.1,ZP3,ENSG00000188372,ENSP00000378326
mospd2,XM_015966356.1,XP_015821842.1,MOSPD2,ENSG00000130150,ENSP00000369860
LOC107386744,XM_015961327.1,XP_015816813.1,EHBP1L1,ENSG00000173442,ENSP00000312671
LOC107372579,XM_015940800.1,XP_015796286.1,NEB,ENSG00000183091,ENSP00000484342
LOC107385831,XM_015959969.1,XP_015815455.1,BPI,ENSG00000101425,ENSP00000262865
arhgef17,XM_015951676.1,XP_015807162.1,ARHGEF17,ENSG00000110237,ENSP00000263674
LOC107391059,XM_015968106.1,XP_015823592.1,DAG1,ENSG00000173402,ENSP00000440590
csgr01h11orf49,XM_015963292.1,XP_015818778.1,C11orf49,ENSG00000149179,ENSP00000367878
LOC107383803,XM_015956610.1,XP_015812096.1,VIPR1,ENSG00000114812,ENSP00000327246
col20a1,XM_015968743.1,XP_015824229.1,COL20A1,ENSG00000101203,ENSP00000414753
LOC107396476,XM_015976228.1,XP_015831714.1,AIMP1,ENSG00000164022,ENSP00000378191
pudp,XM_015957815.1,XP_015813301.1,PUDP,ENSG00000130021,ENSP00000396452
LOC107380990,XM_015952427.1,XP_015807913.1,COL28A1,ENSG00000215018,ENSP00000382356
ccdc36,XM_015958826.1,XP_015814312.1,CCDC36,ENSG00000173421,ENSP00000391788
LOC107394476,XM_015973420.1,XP_015828906.1,ZNF79,ENSG00000196152,ENSP00000362446
bhlhe41,XM_015964785.1,XP_015820271.1,BHLHE41,ENSG00000123095,ENSP00000242728
msln,XM_015940961.1,XP_015796447.1,MSLNL,ENSG00000162006,ENSP00000441381
bin2,XM_015967067.1,XP_015822553.1,BIN2,ENSG00000110934,ENSP00000483983
LOC107379219,XM_015949880.1,XP_015805366.1,HORMAD1,ENSG00000143452,ENSP00000355167
LOC107388816,XM_015964530.1,XP_015820016.1,LYSMD3,ENSG00000176018,ENSP00000314518
vps13a,XM_015972715.1,XP_015828201.1,VPS13A,ENSG00000197969,ENSP00000353422
fbxo22,XM_015953282.1,XP_015808768.1,FBXO22,ENSG00000167196,ENSP00000307833
LOC107379579,XM_015950378.1,XP_015805864.1,ARNT,ENSG00000143437,ENSP00000351407
LOC107375846,XM_015944629.1,XP_015800115.1,CNOT6,ENSG00000113300,ENSP00000261951
spry1,XM_015951469.1,XP_015806955.1,SPRY1,ENSG00000164056,ENSP00000480540
LOC107376372,XM_015945431.1,XP_015800917.1,CSF2RB,ENSG00000100368,ENSP00000385271
tbc1d19,XM_015946847.1,XP_015802333.1,TBC1D19,ENSG00000109680,ENSP00000264866
gucy1b3,XM_015943770.1,XP_015799256.1,GUCY1B3,ENSG00000061918,ENSP00000426786
sft2d1,XM_015944502.1,XP_015799988.1,SFT2D1,ENSG00000198818,ENSP00000354590
slc4a5,XM_015972430.1,XP_015827916.1,SLC4A5,ENSG00000188687,ENSP00000251768
cryl1,XM_015965860.1,XP_015821346.1,CRYL1,ENSG00000165475,ENSP00000298248
LOC107391256,XM_015968454.1,XP_015823940.1,IGFN1,ENSG00000163395,ENSP00000334714
lrrc10b,XM_015964087.1,XP_015819573.1,LRRC10B,ENSG00000204950,ENSP00000367315
LOC107383304,XM_015955847.1,XP_015811333.1,ACADS,ENSG00000122971,ENSP00000242592
fam210a,XM_015949357.1,XP_015804843.1,FAM210A,ENSG00000177150,ENSP00000386115
LOC107387933,XM_015963209.1,XP_015818695.1,APLNR,ENSG00000134817,ENSP00000477818
bet1,XM_015955849.1,XP_015811335.1,BET1,ENSG00000105829,ENSP00000401260
pax7,XM_015959054.1,XP_015814540.1,PAX7,ENSG00000009709,ENSP00000364524
LOC107389343,XM_015965439.1,XP_015820925.1,RIBC2,ENSG00000128408,ENSP00000483356
LOC107387907,XM_015963166.1,XP_015818652.1,PCDH15,ENSG00000150275,ENSP00000484703
cask,XM_015952562.1,XP_015808048.1,CASK,ENSG00000147044,ENSP00000367405
rrnad1,XM_015949955.1,XP_015805441.1,RRNAD1,ENSG00000143303,ENSP00000357199
ensa,XM_015949883.1,XP_015805369.1,ENSA,ENSG00000143420,ENSP00000358012
dido1,XM_015958741.1,XP_015814227.1,DIDO1,ENSG00000101191,ENSP00000266070
gbas,XM_015951588.1,XP_015807074.1,GBAS,ENSG00000146729,ENSP00000313050
LOC107393094,XM_015971256.1,XP_015826742.1,CAMK4,ENSG00000152495,ENSP00000282356
LOC107391997,XM_015969547.1,XP_015825033.1,DNAJC5,ENSG00000101152,ENSP00000354111
LOC107389433,XM_015965567.1,XP_015821053.1,OPN3,ENSG00000054277,ENSP00000355512
csgr11hxorf57,XM_015961040.1,XP_015816526.1,CXorf57,ENSG00000147231,ENSP00000361628
LOC107392142,XM_015969751.1,XP_015825237.1,CARTPT,ENSG00000164326,ENSP00000296777
LOC107373303,XM_015941460.1,XP_015796946.1,NYNRIN,ENSG00000205978,ENSP00000371994
LOC107396886,XM_015976730.1,XP_015832216.1,SHISA6,ENSG00000188803,ENSP00000390084
hexdc,XM_015963735.1,XP_015819221.1,HEXDC,ENSG00000169660,ENSP00000337854
cog5,XM_015953227.1,XP_015808713.1,COG5,ENSG00000164597,ENSP00000297135
LOC107394695,XM_015973752.1,XP_015829238.1,TSHZ1,ENSG00000179981,ENSP00000464391
ttll9,XM_015967606.1,XP_015823092.1,TTLL9,ENSG00000131044,ENSP00000442515
vwa5b2,XM_015957713.1,XP_015813199.1,VWA5B2,ENSG00000145198,ENSP00000398688
ercc2,XM_015950693.1,XP_015806179.1,ERCC2,ENSG00000104884,ENSP00000375809
LOC107372843,XM_015941050.1,XP_015796536.1,INADL,ENSG00000132849,ENSP00000360200
ap2s1,XM_015951473.1,XP_015806959.1,AP2S1,ENSG00000042753,ENSP00000470176
sipa1l3,XM_015951440.1,XP_015806926.1,SIPA1L3,ENSG00000105738,ENSP00000222345
itgb5,XM_015965748.1,XP_015821234.1,ITGB5,ENSG00000082781,ENSP00000296181
LOC107397361,XM_015977334.1,XP_015832820.1,SPTBN4,ENSG00000160460,ENSP00000340345
wscd1,XM_015960136.1,XP_015815622.1,WSCD1,ENSG00000179314,ENSP00000446032
bloc1s5,XM_015955433.1,XP_015810919.1,BLOC1S5,ENSG00000188428,ENSP00000380598
gpat4,XM_015972290.1,XP_015827776.1,GPAT4,ENSG00000158669,ENSP00000380184
pou2f2,XM_015950287.1,XP_015805773.1,POU2F2,ENSG00000028277,ENSP00000452930
sgk2,XM_015967412.1,XP_015822898.1,SGK2,ENSG00000101049,ENSP00000340608
dopey2,XM_015966321.1,XP_015821807.1,DOPEY2,ENSG00000142197,ENSP00000382104
LOC107376945,XM_015946285.1,XP_015801771.1,RRBP1,ENSG00000125844,ENSP00000246043
sec22b,XM_015971517.1,XP_015827003.1,SEC22B,ENSG00000265808,ENSP00000463393
pask,XM_015957086.1,XP_015812572.1,PASK,ENSG00000115687,ENSP00000351475
grhl1,XM_015969987.1,XP_015825473.1,GRHL1,ENSG00000134317,ENSP00000324693
slc30a8,XM_015973480.1,XP_015828966.1,SLC30A2,ENSG00000158014,ENSP00000363394
LOC107397260,XM_015977190.1,XP_015832676.1,IL6R,ENSG00000160712,ENSP00000357470
LOC107388753,XM_015964439.1,XP_015819925.1,DNAJA4,ENSG00000140403,ENSP00000378324
LOC107379236,XM_015949900.1,XP_015805386.1,ANKRD34A,ENSG00000272031,ENSP00000475189
LOC107372382,XM_015940607.1,XP_015796093.1,RSPH4A,ENSG00000111834,ENSP00000229554
med13,XM_015951103.1,XP_015806589.1,MED13,ENSG00000108510,ENSP00000380888
LOC107390154,XM_015966713.1,XP_015822199.1,TUBA1A,ENSG00000167552,ENSP00000439020
LOC107388118,XM_015963506.1,XP_015818992.1,ZNF502,ENSG00000196653,ENSP00000397390
cacna2d2,XM_015960063.1,XP_015815549.1,CACNA2D2,ENSG00000007402,ENSP00000407393
LOC107388599,XM_015964165.1,XP_015819651.1,GPR22,ENSG00000172209,ENSP00000302676
LOC107380767,XM_015952103.1,XP_015807589.1,A2ML1,ENSG00000166535,ENSP00000299698
ankrd46,XM_015946390.1,XP_015801876.1,ANKRD46,ENSG00000186106,ENSP00000429015
trove2,XM_015974568.1,XP_015830054.1,TROVE2,ENSG00000116747,ENSP00000356411
LOC107374340,XM_015942486.1,XP_015797972.1,NLRC3,ENSG00000167984,ENSP00000323897
LOC107374217,XM_015942365.1,XP_015797851.1,CAB39,ENSG00000135932,ENSP00000386238
LOC107394986,XM_015974231.1,XP_015829717.1,NLK,ENSG00000087095,ENSP00000384625
znf507,XM_015953866.1,XP_015809352.1,ZNF507,ENSG00000168813,ENSP00000441549
LOC107394676,XM_015973727.1,XP_015829213.1,RNF19A,ENSG00000034677,ENSP00000480369
hsf2,XM_015948072.1,XP_015803558.1,HSF2,ENSG00000025156,ENSP00000357440
LOC107385733,XM_015959810.1,XP_015815296.1,GPX1,ENSG00000233276,ENSP00000407375
mrpl38,XM_015963757.1,XP_015819243.1,MRPL38,ENSG00000204316,ENSP00000308275
stx10,XM_015968504.1,XP_015823990.1,STX10,ENSG00000104915,ENSP00000466298
tjp2,XM_015943470.1,XP_015798956.1,TJP2,ENSG00000119139,ENSP00000438262
LOC107393170,XM_015971368.1,XP_015826854.1,RPS27,ENSG00000177954,ENSP00000357555
creld2,XM_015956827.1,XP_015812313.1,CRELD2,ENSG00000184164,ENSP00000383938
LOC107394842,XM_015973998.1,XP_015829484.1,RCVRN,ENSG00000109047,ENSP00000226193
cpt2,XM_015962289.1,XP_015817775.1,CPT2,ENSG00000157184,ENSP00000360541
LOC107380894,XM_015952288.1,XP_015807774.1,RERG,ENSG00000134533,ENSP00000438280
htr2a,XM_015965795.1,XP_015821281.1,HTR2A,ENSG00000102468,ENSP00000437737
LOC107378860,XM_015949318.1,XP_015804804.1,LAPTM4B,ENSG00000104341,ENSP00000482533
LOC107382150,XM_015954150.1,XP_015809636.1,PTPN9,ENSG00000169410,ENSP00000482732
LOC107379575,XM_015950414.1,XP_015805900.1,GPC3,ENSG00000147257,ENSP00000377836
LOC107392569,XM_015970449.1,XP_015825935.1,OLIG3,ENSG00000177468,ENSP00000356708
pld3,XM_015950710.1,XP_015806196.1,PLD3,ENSG00000105223,ENSP00000387022
klf3,XM_015954155.1,XP_015809641.1,KLF3,ENSG00000109787,ENSP00000261438
LOC107393006,XM_015971127.1,XP_015826613.1,MCCC2,ENSG00000131844,ENSP00000343657
klhl23,XM_015966519.1,XP_015822005.1,KLHL23,ENSG00000213160,ENSP00000376419
LOC107388206,XM_015963626.1,XP_015819112.1,GDF10,ENSG00000266524,ENSP00000464145
dtx2,XM_015961923.1,XP_015817409.1,DTX2,ENSG00000091073,ENSP00000411986
samd7,XM_015956373.1,XP_015811859.1,SAMD7,ENSG00000187033,ENSP00000334668
traf3ip2,XM_015975524.1,XP_015831010.1,TRAF3IP2,ENSG00000056972,ENSP00000376339
LOC107374397,XM_015942543.1,XP_015798029.1,ZNF846,ENSG00000196605,ENSP00000380999
LOC107391992,XM_015969538.1,XP_015825024.1,ADGRF3,ENSG00000173567,ENSP00000307831
LOC107394165,XM_015972960.1,XP_015828446.1,OTP,ENSG00000171540,ENSP00000302814
cic,XM_015950291.1,XP_015805777.1,CIC,ENSG00000079432,ENSP00000459719
LOC107393878,XM_015972487.1,XP_015827973.1,COX7C,ENSG00000127184,ENSP00000425759
rogdi,XM_015976351.1,XP_015831837.1,ROGDI,ENSG00000067836,ENSP00000322832
klhl6,XM_015966350.1,XP_015821836.1,KLHL6,ENSG00000172578,ENSP00000341342
LOC107389598,XM_015965815.1,XP_015821301.1,ENOX1,ENSG00000120658,ENSP00000415054
psmf1,XM_015958721.1,XP_015814207.1,PSMF1,ENSG00000125818,ENSP00000327704
LOC107378120,XM_015948161.1,XP_015803647.1,NAPB,ENSG00000125814,ENSP00000482826
smoc2,XM_015967501.1,XP_015822987.1,SMOC2,ENSG00000112562,ENSP00000346537
LOC107393127,XM_015971307.1,XP_015826793.1,ZFR,ENSG00000056097,ENSP00000265069
LOC107379107,XM_015949700.1,XP_015805186.1,CLEC4M,ENSG00000104938,ENSP00000316228
LOC107380309,XM_015951483.1,XP_015806969.1,GPR4,ENSG00000177464,ENSP00000319744
pou2af1,XM_015952094.1,XP_015807580.1,POU2AF1,ENSG00000110777,ENSP00000376786
desi1,XM_015963665.1,XP_015819151.1,DESI1,ENSG00000100418,ENSP00000263256
cpsf3,XM_015969981.1,XP_015825467.1,CPSF3,ENSG00000119203,ENSP00000238112
LOC107392090,XM_015969668.1,XP_015825154.1,DENND1C,ENSG00000205744,ENSP00000370889
LOC107390734,XM_015967609.1,XP_015823095.1,EPB41L1,ENSG00000088367,ENSP00000337168
LOC107383105,XM_015955539.1,XP_015811025.1,MSL2,ENSG00000174579,ENSP00000311827
LOC107386551,XM_015961016.1,XP_015816502.1,RTN2,ENSG00000125744,ENSP00000245923
LOC107372665,XM_015940879.1,XP_015796365.1,ZFP37,ENSG00000136866,ENSP00000452552
LOC107378348,XM_015948514.1,XP_015804000.1,ATL3,ENSG00000184743,ENSP00000381844
LOC107385637,XM_015959644.1,XP_015815130.1,FAIM2,ENSG00000135472,ENSP00000321951
LOC107383958,XM_015956900.1,XP_015812386.1,GPR55,ENSG00000135898,ENSP00000375894
esam,XM_015960194.1,XP_015815680.1,IGSF11,ENSG00000144847,ENSP00000377370
LOC107379893,XM_015950851.1,XP_015806337.1,COL6A3,ENSG00000163359,ENSP00000295550
LOC107394156,XM_015972947.1,XP_015828433.1,LIFR,ENSG00000113594,ENSP00000398368
csgr02h10orf76,XM_015970229.1,XP_015825715.1,C10orf76,ENSG00000120029,ENSP00000359050
coq7,XM_015970885.1,XP_015826371.1,COQ7,ENSG00000167186,ENSP00000456734
tppp3,XM_015953235.1,XP_015808721.1,TPPP3,ENSG00000159713,ENSP00000457275
msh6,XM_015944475.1,XP_015799961.1,MSH6,ENSG00000116062,ENSP00000234420
gmpr,XM_015973774.1,XP_015829260.1,GMPR,ENSG00000137198,ENSP00000259727
psmd7,XM_015964715.1,XP_015820201.1,PSMD7,ENSG00000103035,ENSP00000219313
